1.007435177020703954e+00 6.428819149680808920e-02
2.191436945533077552e+00 1.127933908342589220e+00
3.299520607441245090e+00 2.851581080523379441e+00
4.177154721812698313e+00 4.831906280329263836e+00
4.772643420638024381e+00 6.774541939057762363e+00
5.090848606951480448e+00 8.506074389915500689e+00
5.158685084277864874e+00 9.933741133359205833e+00
5.008944725143392063e+00 1.101041961397605640e+01
4.674397817918757525e+00 1.171341106428717183e+01
4.186421958501681750e+00 1.203302087330265735e+01
3.575519139955630976e+00 1.196690064134517328e+01
2.872727708039764849e+00 1.151783364974984636e+01
2.111685530582633419e+00 1.069399906084337459e+01
1.331464043942583553e+00 9.511762167832102932e+00
5.804863094746794960e-01 8.002049749372204701e+00
-7.818921052748972755e-02 6.222691898854941783e+00
-5.607807830631017509e-01 4.280604476069321151e+00
-7.600859763917831025e-01 2.366660733436892983e+00
-5.606670464975063162e-01 7.906234206220004168e-01
1.013284446860058807e-01 -4.863029592168377491e-02
1.143461200541628919e+00 1.423333826097437083e-01
2.330430907197321044e+00 1.305500271829673764e+00
3.416990567573752191e+00 3.079144918411389042e+00
4.262455897038204711e+00 5.067720993083857373e+00
4.824272023071346283e+00 6.992489899198680803e+00
5.111287465059838553e+00 8.691805168106931490e+00
5.151681115607968486e+00 1.007983756533790398e+01
4.978424097089588329e+00 1.111321998021035107e+01
4.624141580776422344e+00 1.177124300150780201e+01
4.120058336386986042e+00 1.204529284065252703e+01
3.496653143189051072e+00 1.193369010429782406e+01
2.467879355739922342e+00 1.491594513730865490e+00
3.530978671555240478e+00 3.309550289372639398e+00
4.343742254622853238e+00 5.302506827071679751e+00
4.872045341667192275e+00 7.207205994326844056e+00
5.128279617071548557e+00 8.873144317455295749e+00
5.141695797812758428e+00 1.022095890672145657e+01
4.945378412596843631e+00 1.121076770237408127e+01
4.571795281101431740e+00 1.182370766634925907e+01
4.052028364503756919e+00 1.205217614547003180e+01
3.416554227987641301e+00 1.189513723617628216e+01
2.696814466642450725e+00 1.135653910585013726e+01
1.927440864051942260e+00 1.044613581307383754e+01
1.149313092292759020e+00 9.182986798724304123e+00
4.137842771821109711e-01 7.602969303607907570e+00
-2.117284039904985260e-01 5.773052180692346269e+00
-6.378362557149857004e-01 3.816408859843352985e+00
-7.528359220860538770e-01 1.949638152492684018e+00
-4.459375733183490453e-01 5.110277512876479911e-01
3.202159444772376684e-01 -1.011304691810268608e-01
1.421112417594381228e+00 3.398246248619942733e-01
2.603459886650516530e+00 1.685487042446699668e+00
3.641363586498287841e+00 3.542236436234262875e+00
4.421008183085678667e+00 5.535928820328434696e+00
4.916004150012881269e+00 7.418509995115598166e+00
5.141879132133899688e+00 9.049999673572994396e+00
5.128784063658397230e+00 1.035706010765712648e+01
4.909860115225484378e+00 1.130304261911479458e+01
4.517409238240586156e+00 1.187079850333047659e+01
3.982382250189361095e+00 1.205367287586517122e+01
3.335275533597494402e+00 1.185125200207635920e+01
2.607778009278452824e+00 1.126808135663847388e+01
1.835081027809743137e+00 1.031477106333136540e+01
5.113000622868140610e+00 1.048809994534212464e+01
4.871921335709920697e+00 1.139002661083514845e+01
4.461033636159979388e+00 1.191251013954572358e+01
3.911170370049074752e+00 1.204978601921764181e+01
3.252870795246479041e+00 1.180204541825557563e+01
2.518103148875398212e+00 1.117444612556065309e+01
1.742662264870959543e+00 1.017850686461743059e+01
9.694706249385069974e-01 8.836388791288259270e+00
2.531263832544496939e-01 7.189697277955335863e+00
-3.342436765541458854e-01 5.315927225608822582e+00
-6.975492422853819541e-01 3.356651593229152297e+00
-7.217335544098366640e-01 1.556129179593570555e+00
-3.047706485758885364e-01 2.783127823194506689e-01
5.584659733491910139e-01 -9.290316312910196217e-02
1.703118366463803435e+00 5.889850362192943223e-01
2.867857382694777080e+00 2.093786525554464095e+00
3.850929723007860961e+00 4.012349914407955076e+00
4.563496824753673131e+00 5.997452593657143893e+00
4.992654667179902361e+00 7.830226728108456768e+00
5.159118874814240030e+00 9.389926078483441074e+00
5.094399929181069986e+00 1.061404074529620267e+01
4.831613902603564270e+00 1.147170345989386675e+01
4.402718543166113108e+00 1.194883833433431874e+01
3.838443310864242619e+00 1.204051945755545461e+01
3.169394403848061703e+00 1.174752959967221244e+01
2.427852558788155868e+00 1.107565777271199892e+01
1.650261736861759143e+00 1.003738926340447257e+01
8.806595143257756053e-01 8.656610498900393580e+00
1.753901117767311391e-01 6.978119520110776186e+00
-3.909381350740050998e-01 5.085250200149040722e+00
-7.203983240011382350e-01 3.129619095258854955e+00
-6.968543276779333162e-01 1.369886589412229849e+00
-2.244553801043618346e-01 1.810765207414739564e-01
6.838809876107165842e-01 -6.595696328265354680e-02
1.844623398625282684e+00 7.314220308568359918e-01
2.996159042419266783e+00 2.306786994717311412e+00
3.949955367250409299e+00 4.248797487354746494e+00
4.628746213413060140e+00 6.224992162109073135e+00
5.025440117640269655e+00 8.030342297444407862e+00
5.162869184784064203e+00 9.552846996065404994e+00
5.073036154797334163e+00 1.073484812352632289e+01
4.788989356025185273e+00 1.154805872259403543e+01
4.342513952513863629e+00 1.197977992007567138e+01
3.764251921316786209e+00 1.202587796966877676e+01
3.084901463113145947e+00 1.168771781083922079e+01
2.337090260527731278e+00 1.097174259569819554e+01
1.557958831563304392e+00 9.891467859512324878e+00
7.927254720301486479e-01 8.472634247662091056e+00
9.956538805041947882e-02 6.763473078114841996e+00
-4.443518837305728830e-01 4.853571977787733083e+00
-7.383066528127764094e-01 2.905167692171910065e+00
-6.655848822331553727e-01 1.191583456539842434e+00
-1.378267225479041791e-01 9.732110034027208201e-02
8.129207159266651495e-01 -2.393713313658718533e-02
1.985889863681650880e+00 8.848740974181277252e-01
3.121561185533842320e+00 2.524780796174437292e+00
4.045063980045226160e+00 4.485565571812023755e+00
4.690026942683516609e+00 6.450041176306173796e+00
5.054597872961892335e+00 8.226449800880130780e+00
5.163446794750109703e+00 9.710982918076620507e+00
5.048963171458665578e+00 1.085049074820134862e+01
4.744098964236243887e+00 1.161907961222869545e+01
4.280469813564896420e+00 1.200533275970001235e+01
3.688647353126854433e+00 1.200586723799020916e+01
2.999447869043687653e+00 1.162262453806395612e+01
2.245881713040922101e+00 1.086272896867215643e+01
1.465835286330237519e+00 9.740796076368871681e+00
7.057756416930041077e-01 8.284559965909538803e+00
2.579547881455335201e-02 6.545943171117876602e+00
-4.943002455561460451e-01 4.621225304756931607e+00
-7.510743048796717503e-01 2.683843687130321509e+00
-6.278221900949589873e-01 1.021928075776377121e+00
-4.506571446329488140e-02 2.752622757363631933e-02
9.451352360563212152e-01 3.293528347609964158e-02
2.126512048573344416e+00 1.048639949479385436e+00
3.243868067540396805e+00 2.747115153407449384e+00
4.136213286930345845e+00 4.722233030898756567e+00
4.747366550342169589e+00 6.672365541197315508e+00
5.080178889827411837e+00 8.418427366468446138e+00
5.160907031183352700e+00 9.864273053981641226e+00
5.022234537492822781e+00 1.096094011954303049e+01
4.696993742813651451e+00 1.168475489251367172e+01
4.216636067198741955e+00 1.202549570850217719e+01
3.611681113104375562e+00 1.198049386222542267e+01
2.913090357552042153e+00 1.155226554512494985e+01
2.154293905592744363e+00 1.074864749336062175e+01
1.373975315857742574e+00 9.585431452202762159e+00
6.199208767155521826e-01 8.092495215505028483e+00
-4.577147062698205815e-02 6.325728752883684969e+00
-5.405942944593431498e-01 4.388565279053090684e+00
-7.585046915043522908e-01 2.466219839671222047e+00
-5.834872902487693302e-01 8.616298961026829240e-01
5.360624612143882750e-02 -2.789437015035289846e-02
1.080062038699201477e+00 1.043555642359574875e-01
2.266106503627921320e+00 1.222000980934797365e+00
3.362906970332244505e+00 2.973162169484355299e+00
