    0.356377763775913348E+00    0.842312497328226717E-01    0.116968230806662188E+01    0.931616157387996857E+01    0.193560357307024561E+00    0.790197214792149349E+01    0.114949961110037147E+01    0.121629433590220273E+03   -0.954897673943227574E+03
    0.278720940395437822E+00    0.873030984492102757E-01    0.119851916623629395E+01    0.913959998501004733E+01    0.234881885217471220E+00    0.799330701197439630E+01    0.108661570809604013E+01    0.121345738864945545E+03   -0.953236585128640741E+03
    0.433039227737161303E+00    0.277983544068039379E+00    0.122713148442629305E+01    0.916331212789479821E+01    0.176993251978876109E+00    0.727079746636562518E+01    0.103662849703073934E+01    0.121416708270445639E+03   -0.952992187685062845E+03
    0.299735445717802307E+00    0.245798750065919280E+00    0.121321393242735720E+01    0.914349699430629670E+01    0.249860414359629912E+00    0.759066284613298414E+01    0.103370378241745442E+01    0.121261902301901884E+03   -0.952970946327741103E+03
    0.324294637481997716E+00    0.231824512818870898E+00    0.120494715434766242E+01    0.930781513845365183E+01    0.151961827209013384E+00    0.764402110387116807E+01    0.113645488618134904E+01    0.121453024258772757E+03   -0.952676497416414918E+03
    0.292265981206208059E+00    0.108103261317526400E+00    0.119374795697747227E+01    0.897820297537834833E+01    0.319926709997539471E+00    0.783638417416954258E+01    0.925785059908273644E+00    0.121187358743985229E+03   -0.952580046894000589E+03
    0.313392376754768165E+00    0.112448038346845053E+00    0.117241046251045522E+01    0.900720133181657090E+01    0.362393753910877692E+00    0.795584477063283213E+01    0.900203168364287043E+00    0.121397990836680833E+03   -0.952531937015557787E+03
    0.361409603572609761E+00    0.229703351680207168E+00    0.117158730577337411E+01    0.900714798240300141E+01    0.404291244902160563E+00    0.749413699960799473E+01    0.109272240191112457E+01    0.121420380690896536E+03   -0.952259015745533247E+03
    0.313061694796670897E+00    0.127195456597368917E+00    0.118650658394145903E+01    0.879231106147480901E+01    0.697255739320849277E+00    0.798837565815694983E+01    0.110637658597676292E+01    0.121573491683020990E+03   -0.952228669486316335E+03
    0.343462564438052897E+00    0.191688640098455459E+00    0.117868478682904554E+01    0.931514127577065487E+01    0.131665532556848680E+00    0.756055110151225307E+01    0.107410711147270099E+01    0.121287528947547756E+03   -0.951936958323948829E+03
    0.392271605638212506E+00    0.267287906066444647E+00    0.120628663114769608E+01    0.911566216522108519E+01    0.238042899589142404E+00    0.725827319231221413E+01    0.105276718433390948E+01    0.121371465893554358E+03   -0.951861700810274328E+03
