3.227702318304059848e-01 5.458841291984484201e-02
6.640326928556007369e-01 1.994428492005493325e-01
1.016348132746550448e+00 4.266407101403437707e-01
1.372840315878449902e+00 7.267335859973629297e-01
1.727444766262085096e+00 1.089542942768737532e+00
2.075021657840421252e+00 1.504805880863518297e+00
2.411363334663703561e+00 1.962640520593914584e+00
2.733132370241257547e+00 2.453841398116091810e+00
3.037761895839265591e+00 2.970036277249887391e+00
4.990481011680405921e+00 8.696107501119936245e+00
5.039220421178832510e+00 9.129364803506520687e+00
5.067980513051631775e+00 9.538749822390160560e+00
5.077263670121469730e+00 9.922947713433742933e+00
5.067585287654489790e+00 1.028077915549945232e+01
5.039469991195549170e+00 1.061117877618821304e+01
4.993449296187810305e+00 1.091317692002102646e+01
4.930060445677495906e+00 1.118588429267513717e+01
4.849846234654724419e+00 1.142847907028658483e+01
4.753355662855435426e+00 1.164019620795808052e+01
4.641145341373313471e+00 1.182031860172144455e+01
4.513781567567598962e+00 1.196816999346160770e+01
4.371843049300562889e+00 1.208310942967955626e+01
4.215924271115301103e+00 1.216452719954702921e+01
4.046639523498219759e+00 1.221184221489313160e+01
3.864627634150115121e+00 1.222450084904912160e+01
3.670557484709238594e+00 1.220197730490339971e+01
3.465134372519256267e+00 1.214377565112821600e+01
3.249107360910078235e+00 1.204943372608714469e+01
3.023277736010232530e+00 1.191852919842833991e+01
2.788508738031550749e+00 1.175068816562444596e+01
2.545736752185719709e+00 1.154559678836814030e+01
2.295984167970998691e+00 1.130301659726572439e+01
2.040374133316041672e+00 1.102280427454286382e+01
1.780147437707966240e+00 1.070493691094970856e+01
1.516681747497037103e+00 1.034954396834000079e+01
1.251513373687438646e+00 9.956947438699721431e+00
-1.101135588791286368e+00 3.690603475278215306e+00
-1.175746104822718019e+00 3.059049227784444991e+00
-1.209099387363308908e+00 2.453835798501328824e+00
-1.197518718845419494e+00 1.887959601997829751e+00
-1.138297829494564040e+00 1.374977532869770869e+00
-1.030097897284793840e+00 9.282156406369064250e-01
-8.732831835187691016e-01 5.597908349793190297e-01
-6.701113009251253860e-01 2.795829915552419109e-01
-4.247103998583818818e-01 9.434949167674044901e-02
-1.428222067837463527e-01 7.171512455348860726e-03
1.686484517329429611e-01 1.734801168292587903e-02
5.021869140837186274e-01 1.207358500988497951e-01
8.502174218982725407e-01 3.104244543316649896e-01
1.205559746878695604e+00 5.775752671671172678e-01
1.561746980541082408e+00 9.122612612284517475e-01
1.913199185494262267e+00 1.304190024396230552e+00
2.255275889186780347e+00 1.743254443334870007e+00
2.584242358344298385e+00 2.219904752029193684e+00
2.897184149853563984e+00 2.725365775934101009e+00
3.191897543584468977e+00 3.251735292971508873e+00
3.466774886341092099e+00 3.791999611027927042e+00
3.720696278426176562e+00 4.339996727210687411e+00
3.952933380025874577e+00 4.890349947426674504e+00
4.163067395246571323e+00 5.438387848237314692e+00
4.350921103293348580e+00 5.980060842740712701e+00
4.516503679791152415e+00 6.511860496180577940e+00
4.659966592808435948e+00 7.030744917213624490e+00
