9.667678147587905890e-01 1.222464456012009038e-01
2.113700709908261643e+00 1.198006386567638248e+00
3.211239627251789130e+00 2.922728023022197696e+00
4.104393792992592438e+00 4.919207839898242618e+00
4.729144299941542506e+00 6.893830255053192246e+00
5.078993269136133470e+00 8.662526227491557762e+00
5.173919566611463239e+00 1.012156124939602542e+01
5.043456729865215316e+00 1.121604113688531257e+01
4.719480301584260573e+00 1.191885882104086392e+01
4.233899270935630454e+00 1.221866395778127234e+01
3.618634135431738841e+00 1.211368918275366724e+01
2.906750342224999617e+00 1.160931405866567090e+01
2.134378917258431319e+00 1.071841732106890355e+01
1.343431786485701496e+00 9.464534831268025528e+00
5.852730061645374793e-01 7.888775808253983612e+00
-7.465271599083944665e-02 6.062476915598827176e+00
-5.522927395384336080e-01 4.108180312122912348e+00
-7.451843859313260765e-01 2.228631190870937751e+00
-5.501104947033375048e-01 7.273949729502460215e-01
8.344467392820797969e-02 -3.450576851642672693e-02
1.079171781806844255e+00 1.914569281307576532e-01
2.230895914600303342e+00 1.350178017869240854e+00
3.313054133275580515e+00 3.119068113755916194e+00
4.180580284974317884e+00 5.124780132693078194e+00
4.777047411166861934e+00 7.085243943858626992e+00
5.099823619019773879e+00 8.826166834521565363e+00
5.170420959521975668e+00 1.025006007093211835e+01
5.018827509231490680e+00 1.130563665999156875e+01
4.676974917592718661e+00 1.196781909173869884e+01
4.176749419360746174e+00 1.222643756875365995e+01
3.550121695866002902e+00 1.208051147492057709e+01
2.830368644580394388e+00 1.153612256843976880e+01
2.054070268332452542e+00 1.060703637956864931e+01
1.263914093822485318e+00 9.318182124125975463e+00
5.124709640704958602e-01 7.713044274068257877e+00
-1.331062909204590028e-01 5.867046888432798646e+00
-5.867291316161136194e-01 3.909477077131183087e+00
-7.445889981107214339e-01 2.052850763051543126e+00
-5.056818036701580255e-01 6.103615717930654938e-01
1.707590943652956827e-01 -5.851484695035313877e-02
1.193200357861205374e+00 2.705555342824172982e-01
2.347290305652903974e+00 1.508679817100733178e+00
3.412572096804185495e+00 3.317760438157498548e+00
4.253922640619849815e+00 5.329789054603403464e+00
4.822104773770684361e+00 7.274325313531234016e+00
5.118043014973203242e+00 8.986494874585325476e+00
5.164626181649261127e+00 1.037473324292919763e+01
4.992233375656075722e+00 1.139115676277605083e+01
4.632833755773003936e+00 1.201260354912840356e+01
4.118292941140964558e+00 1.223002695820022012e+01
3.480644649248032962e+00 1.204321184660438959e+01
2.753397805417146404e+00 1.145894849227884293e+01
1.973610185896105707e+00 1.049192428570151492e+01
1.184783865293171479e+00 9.168536349144382314e+00
4.407458019359045132e-01 7.534780153953061443e+00
-1.895942605914560097e-01 5.670393046334055498e+00
-6.181129493277479625e-01 3.711723304372002374e+00
-7.398480200704642407e-01 1.881290201326126343e+00
-4.566108959963699476e-01 5.014291061275173433e-01
2.617693030765437801e-01 -7.191196410661504501e-02
1.308588286976084980e+00 3.592771378430406060e-01
2.462681585010364049e+00 1.673087052977095368e+00
3.509700739176432993e+00 3.518451048543506765e+00
4.324402347336883778e+00 5.534007570251453068e+00
4.864333122174738122e+00 7.460945045911749673e+00
5.133681395086000521e+00 9.143441188200005953e+00
5.156568703459324610e+00 1.049554585623370251e+01
4.963707955862115107e+00 1.147258574450908242e+01
4.587090118126884164e+00 1.205320773896154307e+01
4.058563722856774802e+00 1.222943533255582693e+01
3.410239215925272127e+00 1.200180060232128199e+01
2.675878902827701022e+00 1.137781138456136887e+01
1.893048067308253035e+00 1.037311534537608537e+01
1.106103400095102662e+00 9.015657102992783223e+00
3.701780867080988191e-01 7.354086715553448172e+00
-2.440141974998768504e-01 5.472691079571009531e+00
-6.463272260134287350e-01 3.515200523737535221e+00
-7.308693174267224535e-01 1.714336150719923957e+00
-4.029167255054728614e-01 4.009608998931621926e-01
3.562854404217152826e-01 -7.462126749212494303e-02
1.425070606819623276e+00 4.573266948606065085e-01
2.576878637501759162e+00 1.842974627932540521e+00
3.604356921812482017e+00 3.720798715999054984e+00
4.392005984255465734e+00 5.737220409056724257e+00
4.903751272873295264e+00 7.644981496211590510e+00
5.146769353101650069e+00 9.296941067295357186e+00
5.146282098044376418e+00 1.061246549356381763e+01
4.933284834720113921e+00 1.154990932092883682e+01
