6.209254201662586237e-01 1.136974277876404704e-01 2.434137288611031291e+00 4.832594779627244819e+00 1.425813910427112141e+00 1.548111452847602321e+00 2.673154058380404208e-01 4.423638136947773205e+02
6.150003379321133945e-01 3.793633587863382006e-01 2.150071561295770373e+00 3.780749518415102539e+00 3.743968279807691868e+00 1.081174254802175660e+00 3.094699794008858862e-01 4.819463524807769090e+02
3.143512377563277838e-01 2.158792067604429488e-01 2.722705298037580768e+00 8.563294122861389468e+00 4.411906685868172140e+00 1.348122961339683457e+00 1.851624489906275317e-01 4.600377871007460158e+02
1.259461913020176738e-02 2.604797483654924806e-01 2.582577295156999853e+00 5.569881575156967912e+00 8.566929856062673876e-01 1.023803822455878976e+00 2.859432469826733714e-01 4.572376773330483957e+02
1.049728484141048135e-01 4.227360387849938284e-01 2.662076913637685838e+00 6.303999918230137389e+00 7.966833015692742492e-01 1.436183796438373239e+00 3.254460715826271167e-01 4.852683737945438338e+02
5.179922377237384801e-01 1.394926717416175577e-01 2.238189877908494552e+00 4.805388037413548474e+00 2.295142927958097712e+00 1.448728500193527058e+00 5.866025459156462007e-01 4.773872121304112284e+02
2.496389876077691472e-01 2.340675766288991544e-01 2.169555098662810266e+00 4.325368016242320479e+00 2.002389067343559592e+00 9.073357624227150753e-01 1.915648858237920527e-01 4.490617913025897110e+02
4.098022464033010959e-01 1.699430675998659657e-01 2.852160667661642002e+00 3.979036933783866470e+00 2.198830099889490519e+00 8.557990558977401907e-01 8.701709610035896977e-03 4.638484940107102261e+02
3.809899083392997987e-02 2.313814251712067727e-01 2.262343591356520189e+00 4.265770739693057756e+00 2.439477915569629562e+00 1.443853263049674096e+00 2.374575558557300847e-01 4.500237075843458570e+02
6.719678763856007375e-01 3.427227616418616063e-01 2.245473987300552476e+00 6.446653256878479787e+00 6.874475924768574941e-01 1.290620579487486985e+00 2.806979466629815900e-01 4.806602949776596461e+02
7.030389630193010220e-01 2.427397151578678317e-02 1.584945221488937683e+00 5.805555410243451675e+00 1.939704223378722725e+00 1.295049154265545788e+00 2.705083160484135774e-01 4.776262898196599167e+02
2.895808501191661222e-01 3.978994938252676250e-01 2.211175709808882228e+00 8.340188695364023630e+00 5.494555106887668572e+00 1.165861774502701564e+00 2.762950350473458716e-01 4.807432192220976503e+02
2.200316351279574256e-02 2.861472804836922013e-01 2.478493965791237486e+00 5.702350202826335313e+00 1.099681268731921957e+00 1.332427825802899646e+00 3.873512224966467743e-01 4.654484568395452584e+02
7.101899957449542278e-01 6.120128131983429975e-01 2.459587153954480687e+00 4.024582260648322141e+00 1.979219904444069922e+00 1.086044525941531891e+00 1.560083603618742654e-01 4.520505410669998128e+02
4.125533594827026640e-01 5.422353773278616451e-01 1.803264002860565540e+00 5.583094157432602955e+00 1.705250504483405427e+00 1.542773896695470270e+00 3.608008730428099997e-01 4.733513741678295332e+02
6.872161591399477132e-01 3.815780895067293343e-01 2.095756243162725685e+00 5.858577872385821728e+00 1.086146845644248016e+00 9.654120560943517670e-01 2.015558976333217678e-01 4.476990920114116079e+02
8.661896438794980391e-01 4.580372821750075540e-01 1.543605908765032675e+00 5.114253370603129234e+00 1.772931576752896810e+00 1.321665363804462645e+00 3.351421892530880853e-01 4.483363863675540983e+02
8.080288456283342136e-01 1.906731335390050297e-01 1.929167263467202353e+00 5.789796750237361955e+00 7.177634107742923986e-01 1.035227830805275362e+00 3.382027557922994143e-01 4.453575970042831500e+02
2.065750446992520306e-01 3.270352488807348745e-01 2.499852220934590807e+00 4.054395286625461559e+00 3.055018773690584943e+00 1.699943721652112938e+00 4.572416315738258019e-01 4.821465868428267640e+02
4.756350494925090100e-01 7.696679823263390119e-02 2.430039336565842589e+00 5.816187829998300529e+00 1.293340651466189595e+00 9.026248836083168303e-01 4.365573002348093617e-02 4.888227109149241869e+02
2.480240243827185331e-01 3.211438820783948239e-02 2.442309555009341882e+00 5.326155493520589701e+00 1.800907886357591581e+00 1.364289792887689812e+00 5.162166584575096362e-01 4.799873545170224247e+02
7.378922800159726236e-01 4.235675183011057832e-01 2.645381928837222230e+00 3.685147793374031977e+00 2.492743162914091037e+00 1.623696717519854227e+00 2.307154566315720023e-01 4.546147798848450066e+02
7.807150815810284250e-01 2.241510756621801492e-01 1.447297698783033049e+00 5.356361259131547925e+00 1.684673179058312931e+00 1.083806151954490149e+00 9.160897437458591364e-02 4.384741323216000524e+02
2.297494826603185825e-01 2.395015878685822497e-01 2.123674882655798513e+00 5.493769411829242166e+00 1.463332801649402048e+00 1.312696633922086908e+00 3.870735948612751831e-01 4.803866866190114706e+02
9.906912228750952565e-02 7.948071731397754469e-02 2.013977177407527908e+00 6.284503574703482087e+00 1.069021992218614381e+00 1.260738997134614348e+00 9.848842759543094405e-02 4.757120785923907533e+02
4.903975251232008947e-01 3.759866088370257264e-01 2.146372196559854117e+00 4.020159519508396784e+00 3.338379399325664298e+00 1.421431794231381884e+00 2.933459730773484847e-02 4.959336707135603888e+02
1.945617003031003822e-01 4.352417344382010223e-01 2.192059506617096698e+00 5.353418768076066314e+00 1.583678882443076752e+00 1.637681265906845374e+00 4.404448616408188633e-01 4.796630675531293377e+02
1.696381423008825884e-01 3.744145993490646807e-01 2.414698352605975984e+00 7.588136491592712751e+00 5.233151937038004853e+00 9.395290990635798423e-01 5.692134291476614455e-02 4.626900930772727065e+02
5.691035626500637878e-01 4.868424264178864425e-01 2.507638962228366797e+00 3.808669468419322968e+00 3.106949870610680176e+00 1.689178173006583128e+00 1.863365166341726387e-01 4.802148112860239735e+02
5.482999967082546888e-01 5.234105397763307022e-02 1.702739140118070926e+00 5.462252973400001821e+00 1.524724326565167543e+00 1.417879901019229116e+00 1.590681475450397286e-01 4.574647357745537306e+02
3.367642818156022511e-01 1.924580623257954315e-01 2.267842563103878106e+00 8.547327024370614978e+00 4.346115145096623777e+00 9.249793520307372230e-01 1.777857310098264754e-01 4.459079967235305162e+02
2.464356868823553981e-01 1.916784802237754548e-01 2.180351976802149760e+00 3.206402911874846939e+00 3.813750148390663064e+00 1.744058674966450395e+00 2.492928998314080380e-01 4.720226861116161103e+02
1.201098106680993371e-01 2.213169169363479183e-01 2.588221879437552442e+00 5.166184310682238490e+00 1.499895772621666401e+00 1.424039098986670249e+00 2.565309748341992879e-01 4.699406150021188751e+02
2.654716032277779636e-01 5.136987218904995878e-01 2.177116703051258373e+00 5.919608035583037164e+00 1.429547920395795924e+00 1.660278213748031861e+00 2.280489711645535544e-01 4.847804346028710825e+02
6.641405985324990713e-01 2.607927957830704080e-01 2.310918149305136282e+00 3.953913747634024478e+00 2.717054507841067945e+00 1.632509956258503259e+00 2.950575924909440428e-01 4.629381338495417708e+02
2.315491534209661584e-01 1.225567133232087075e-01 2.091427425194039014e+00 5.838302338737022978e+00 1.728990812667762444e+00 1.574865067576144639e+00 3.413902163890029234e-02 4.915469212922280349e+02
5.070792919539055532e-01 6.081065713019852270e-02 2.479951010398031563e+00 3.905152412901471415e+00 3.175906067942334321e+00 9.300710421931144278e-01 2.197347904543905106e-01 4.809965973787710709e+02
8.397403421385627453e-01 6.164499153433445899e-01 2.342386992708506366e+00 4.084096570738150689e+00 2.271695014944232760e+00 1.495935736130842741e+00 3.552816091872723625e-01 4.610329903132613367e+02
8.551074729740755220e-01 2.961223643890091850e-01 2.010941994795399701e+00 5.670250533176034224e+00 1.245501566391044035e+00 8.788064954341908708e-01 4.012518486910748305e-01 4.653179791549840729e+02
1.492501028229848981e-01 5.625166171449419439e-01 2.248316500695625386e+00 4.744471636396313308e+00 1.592738098475334541e+00 1.521455749075959929e+00 1.513876437694858246e-01 4.482693557650715661e+02
2.191339879997926676e-01 2.987293467229431565e-01 1.913728359944845803e+00 6.532657362891540309e+00 5.111703428732559118e-01 1.209573795164986088e+00 2.363320611921072845e-01 4.697949616778498125e+02
3.354745766736788593e-01 2.199574600566340729e-02 2.502635804631569094e+00 4.651361936293586297e+00 2.233306040347846189e+00 1.155584548963790592e+00 2.935335093410907370e-01 4.857170099025077548e+02
5.329654347386170166e-02 1.329026478327522132e-01 2.257577605791028841e+00 5.775963807527961791e+00 1.048904898559094301e+00 1.220419363764984277e+00 3.114581679752132515e-01 4.619550570935887208e+02
4.671659084384753857e-01 1.449438196013382307e-01 2.257951244048328032e+00 3.889501611301797723e+00 3.389754682025278409e+00 1.354043825188115724e+00 4.760167817296391823e-01 4.803346388152170334e+02
2.224250444281954397e-01 1.297940021614405470e-01 2.029212259188327483e+00 5.412609617388731031e+00 1.727692165228260412e+00 1.292589772866070463e+00 1.527196381024358285e-01 4.855509381903002577e+02
3.291726622540112057e-01 7.636261147001719429e-01 2.152596138237709678e+00 3.575275234739644592e+00 3.186541968662933932e+00 1.387002856028665132e+00 7.520659189465256356e-02 4.632850970812303331e+02
5.969015479324835116e-01 2.533599386626878558e-01 2.454762006109691974e+00 4.300741752917002003e+00 1.909857554095871546e+00 1.548978802290699619e+00 9.818207577991591717e-02 4.470490559074058865e+02
5.650083562408145799e-01 9.299890047008249616e-02 2.775851929389399952e+00 4.963896877130732577e+00 1.441130244570052232e+00 9.995209651125247508e-01 1.191325827322139846e-01 4.748847541655854911e+02
