    0.993631910098916382E+00    0.486740398031704269E+00    0.287694170046484921E+01    0.868347012524536410E+01    0.401850118412027868E+01    0.100003152517002891E+01    0.455072176551244933E+00    0.460462431322900045E+03   -0.859868818263382764E+03
    0.123327231821019234E+00    0.341158745940423613E+00    0.291352007927695311E+01    0.639917657787526117E+01    0.623679054890267004E+01    0.102174547680872418E+01    0.984092199231523385E-01    0.466903258619077178E+03   -0.859228439071121556E+03
    0.678784565441847398E+00    0.676945317470226793E+00    0.289400221710250927E+01    0.811948806855012961E+01    0.424704907756294059E+01    0.149784429940714636E+01    0.132068919615083796E+00    0.485245340250781680E+03   -0.857974922515564458E+03
    0.700102987351187256E+00    0.658999496051393074E+00    0.269030105360158256E+01    0.813887310381883822E+01    0.424469563697154495E+01    0.178921620742285414E+01    0.675346872590390779E-01    0.447472017935213387E+03   -0.857290809838424593E+03
    0.891094463629930944E+00    0.753185067761182658E+00    0.248594410553562684E+01    0.406330007551445238E+01    0.178436125914747645E+01    0.106412953782771447E+01    0.360659644930301393E+00    0.448471263667809637E+03   -0.856860093079655940E+03
    0.898505289686046149E+00    0.461690178684176000E+00    0.288714883642256792E+01    0.837813570670653718E+01    0.387542226782242061E+01    0.105612602472920813E+01    0.551348583736967268E+00    0.457493120473690453E+03   -0.856785364365852729E+03
    0.402917100762010261E+00    0.873752743060391746E+00    0.260093159986561151E+01    0.836191147164375437E+01    0.424782908062675268E+01    0.133545594191381523E+01    0.257918789852425501E+00    0.474797331127041332E+03   -0.856772927335002919E+03
    0.326498685737786731E+00    0.921841636274699394E+00    0.230620655925383478E+01    0.379271341954463947E+01    0.333660877685708046E+01    0.149340506161500897E+01    0.383667544680521888E+00    0.471019376767625374E+03   -0.856428957739100952E+03
    0.802683888952274494E+00    0.180860849087653347E+00    0.289509914997639628E+01    0.863343343313609068E+01    0.326623055511143034E+01    0.149447301867891702E+01    0.224453109183399419E+00    0.446422850754471028E+03   -0.856064733158874219E+03
    0.659022369660677620E+00    0.428683945625365381E+00    0.287846462067035613E+01    0.685177278957964209E+01    0.497869261274277619E+01    0.958924660330767065E+00    0.140412700419689535E+00    0.450658514710574195E+03   -0.855727147155813896E+03
    0.567639296136166926E+00    0.713577020338888701E+00    0.272560334490075196E+01    0.730635911539687211E+01    0.484236824451594572E+01    0.182218202431732790E+01    0.205231069605544714E+00    0.436547355738842384E+03   -0.855664384487633697E+03
    0.409705166545779598E+00    0.585699629366606467E+00    0.246511095561803151E+01    0.370914555147144798E+01    0.242015906814104209E+01    0.880949394639661154E+00    0.274584711526827063E+00    0.458662633178172825E+03   -0.855575576471407658E+03
    0.667159512171072944E+00    0.407769623966288852E+00    0.253713845698105800E+01    0.563609507698113443E+01    0.742166255299015698E+00    0.131992526376429198E+01    0.470707999103343266E+00    0.454634891755432534E+03   -0.855473941107571818E+03
    0.155849996426728143E+00    0.799581734615636641E+00    0.209465496883449021E+01    0.351274932528555262E+01    0.356975540289725846E+01    0.144018552105173359E+01    0.258902515865886695E+00    0.468000189587305272E+03   -0.855373152282934711E+03
    0.642688474604452553E+00    0.552898665860628857E+00    0.252971460114086177E+01    0.501028246449022951E+01    0.117399841325980936E+01    0.122347377993749817E+01    0.368213769334587993E+00    0.436994167164778105E+03   -0.855322283133120663E+03
    0.690537076303183284E+00    0.368604578839187180E+00    0.259454389930731821E+01    0.820219104970846757E+01    0.476617349554961667E+01    0.824342036445083193E+00    0.376078202353956226E+00    0.482795930178756237E+03   -0.855314310906694573E+03
    0.454746836806961374E+00    0.725566456888537159E+00    0.207690470655754655E+01    0.374595212858109861E+01    0.285823002683019434E+01    0.124271669214491931E+01    0.324390712827028083E+00    0.474743700920590129E+03   -0.855207291936436945E+03
    0.911078775666864127E+00    0.964134366211873539E+00    0.202739325495159362E+01    0.382783210966687015E+01    0.344648649263650375E+01    0.153863877599623833E+01    0.218139545547267388E+00    0.462789807261806459E+03   -0.855154321931921572E+03
    0.896615601985268240E+00    0.645138596684493026E+00    0.253309075657233018E+01    0.531980152675824769E+01    0.127211915493096472E+01    0.116208238769013095E+01    0.209382472770742317E+00    0.474275378015854130E+03   -0.855107656935796626E+03
    0.428993863603091441E+00    0.257913377526169441E+00    0.242604045067074958E+01    0.775810594564476030E+01    0.435364388281111214E+01    0.953054022999073713E+00    0.339281441382946858E+00    0.439852988972058256E+03   -0.855054024593027179E+03
    0.713473088449791515E+00    0.642592134377823476E+00    0.227585738908311264E+01    0.746374115437063246E+01    0.595820235163230993E+01    0.982446606105664921E+00    0.326574428163049268E+00    0.478575974684148036E+03   -0.855051315503365686E+03
    0.623599221277909566E+00    0.820075157920452047E+00    0.262673263562391712E+01    0.774315968886399641E+01    0.478730020694121627E+01    0.155653307337529245E+01    0.838683336835871901E-01    0.451491852709803538E+03   -0.855047622700453758E+03
    0.172345239547437856E+00    0.180634559780685350E+00    0.265948771797528583E+01    0.812023709372567026E+01    0.440548878123060472E+01    0.793128397534765051E+00    0.150855111345032794E+00    0.470066001340986759E+03   -0.854919075493457740E+03
    0.891822742951628555E+00    0.203701779576319436E+00    0.289387769762864222E+01    0.765534107956784560E+01    0.439459588160119896E+01    0.111790805010499494E+01    0.488248571164549339E+00    0.448037081011397618E+03   -0.854916343654453385E+03
    0.472404143345036553E+00    0.756703046462430695E+00    0.304189026050738009E+01    0.848879667763327994E+01    0.417100705868057808E+01    0.164038956509214340E+01    0.185387954029250901E+00    0.479066502549548773E+03   -0.854858609750845517E+03
    0.430486954911373232E+00    0.649559976875914602E+00    0.229454453870715280E+01    0.422416012540877261E+01    0.235531941938904010E+01    0.113115283105631104E+01    0.376445674101323680E+00    0.476520267160680874E+03   -0.854843537275140079E+03
    0.274509381224346427E+00    0.578839110057995265E+00    0.217828560493613610E+01    0.401293706492636115E+01    0.235338754961698005E+01    0.129792878379006682E+01    0.421730678827799799E+00    0.442248255087365237E+03   -0.854816247531165345E+03
    0.155215985314435923E+00    0.546255540759552738E+00    0.222892320696795565E+01    0.331715317329000881E+01    0.313004769997441468E+01    0.120960876853437171E+01    0.291432534606799076E+00    0.442562278035772692E+03   -0.854814310692104300E+03
    0.358923597532279981E+00    0.688418979846012524E+00    0.187794599996071976E+01    0.459237390696734771E+01    0.213565773499479361E+01    0.224323500692950528E+01    0.269764371939938685E+00    0.466030348258750848E+03   -0.854743536816353526E+03
    0.540483994968655512E+00    0.691367467595148000E+00    0.179570603029789289E+01    0.487302041447500578E+01    0.179945069185084439E+01    0.204823507561163876E+01    0.260488329010401587E+00    0.461638841435397069E+03   -0.854684777452853723E+03
    0.404465939988320144E+00    0.808750931048228705E+00    0.280272974143910325E+01    0.894108606292204833E+01    0.374862138799661926E+01    0.175813440587866787E+01    0.443461566488250358E+00    0.472598086385699105E+03   -0.854669653277003135E+03
    0.264033535149340803E+00    0.169684172452975179E+00    0.227583823580447087E+01    0.727446894755895279E+01    0.526796196722752530E+01    0.890698888636529018E+00    0.146629462707094982E+00    0.435667986204517376E+03   -0.854667956430265349E+03
    0.905474319793324600E+00    0.921914895023064118E+00    0.184009804636106300E+01    0.382345566035887341E+01    0.329768621048330424E+01    0.125086841418707562E+01    0.244765587726555794E+00    0.459158217742177555E+03   -0.854664413674831508E+03
    0.564211627342014577E+00    0.672542987809378712E+00    0.293486197777996116E+01    0.334957239063737156E+01    0.285529910587247304E+01    0.135792887606891366E+01    0.241848971021403403E+00    0.473808537718890079E+03   -0.854619150087789762E+03
    0.992622070016830005E+00    0.802473536702325685E+00    0.165586222687017193E+01    0.436597808499660722E+01    0.306668181682900354E+01    0.140955822096756611E+01    0.271911889048913946E+00    0.468964263444159315E+03   -0.854599557130452126E+03
   -0.781221051541580724E-02    0.506247268061465694E+00    0.250014422040067474E+01    0.392052928224131980E+01    0.217050730620206700E+01    0.104674699966965634E+01    0.211441881204033538E+00    0.451563063148851995E+03   -0.854538055327490838E+03
    0.378970150497112801E+00    0.656774914131630083E-01    0.230698027617913581E+01    0.892649096198359260E+01    0.359026127122720196E+01    0.149064617599352234E+01    0.257687563374645712E+00    0.454132688561832140E+03   -0.854529370050740567E+03
    0.550845856261055200E+00    0.720976724013836612E+00    0.173563244511031978E+01    0.531875153722643468E+01    0.127835072776577485E+01    0.161765840572259245E+01    0.927756056035766857E-01    0.456303458270321357E+03   -0.854508040543261814E+03
