    0.192680046303288499E-01    0.275306645943158124E+00    0.238295833060475859E+01    0.390273465937606190E+01    0.854490992364427826E+00    0.342438301047823899E+02    0.851707720907747223E+01    0.196413312131591420E+04   -0.182356826310798533E+04
    0.231487337014155692E-01    0.218158660823697559E+00    0.239969982355306399E+01    0.397157655817631694E+01    0.825803958075773115E+00    0.342197727510756309E+02    0.801960928359345893E+01    0.197915690894579393E+04   -0.182344140805841880E+04
    0.211454589534210147E-01    0.229976702778405956E+00    0.238566964660223979E+01    0.412415197281507595E+01    0.669643536054844501E+00    0.336064948445982878E+02    0.815974277405624804E+01    0.199894228873286147E+04   -0.182330360830905192E+04
    0.161259782569382892E-01    0.255361175251759054E+00    0.236345499133608161E+01    0.390143713664226865E+01    0.866625884652653999E+00    0.341936589371092197E+02    0.794489430648884110E+01    0.198229439494163466E+04   -0.182303028644903134E+04
    0.167561978740824458E-01    0.285932499362196113E+00    0.236814035971891590E+01    0.409437845762246333E+01    0.658963006726146827E+00    0.348392187469289780E+02    0.793007200577768590E+01    0.195624373293832332E+04   -0.182273028837423112E+04
    0.315173432221607097E-01    0.217423036611944398E+00    0.239886439665796791E+01    0.405304483677006555E+01    0.735326784047852788E+00    0.343734249854531981E+02    0.836253327507219701E+01    0.200003053852006724E+04   -0.182244268756729252E+04
    0.346308344529142609E-01    0.205912465135162148E+00    0.238668485572536682E+01    0.419001098974513564E+01    0.621844278786288229E+00    0.340938187386818825E+02    0.812162581825337426E+01    0.200410496830752027E+04   -0.182199802817603222E+04
    0.167703391215168196E-01    0.194910996467003605E+00    0.236579971392303046E+01    0.390906589067539301E+01    0.884762155532546335E+00    0.343659386286501132E+02    0.782000699110408881E+01    0.199841710645603825E+04   -0.182129069721377573E+04
    0.210302396828869753E-01    0.246644984404391282E+00    0.237866527420355389E+01    0.413612341492168056E+01    0.648303060353830229E+00    0.350274534828850150E+02    0.812457277224836183E+01    0.195987629042482058E+04   -0.182127805514263582E+04
    0.208197595325245732E-01    0.286075120999474297E+00    0.238048919517774360E+01    0.391810060095051238E+01    0.841459087702683850E+00    0.346144597466093842E+02    0.863648802100188817E+01    0.196792551987528077E+04   -0.182109277596318861E+04
    0.181028810904781956E-01    0.273127940637498123E+00    0.237821675848213632E+01    0.403500836854382161E+01    0.733544541902500180E+00    0.356784799492900291E+02    0.784806801418842781E+01    0.195329126064728189E+04   -0.182104481294431048E+04
    0.234190842712027614E-01    0.299454786780995519E+00    0.237965830820991098E+01    0.397894372399694163E+01    0.779102836326865500E+00    0.357851025771541416E+02    0.800850571625378649E+01    0.195034284806311325E+04   -0.182084410619967025E+04
    0.373575838227979684E-01    0.259176995558934364E+00    0.239375753261089130E+01    0.399995305539265633E+01    0.778643810985187979E+00    0.342398813444450099E+02    0.862250362968085682E+01    0.198435107164023634E+04   -0.182071827403273983E+04
    0.346004970383486654E-01    0.262960534419892644E+00    0.237566008401164686E+01    0.397919922981142271E+01    0.795898552767656087E+00    0.341365036315222099E+02    0.813521936735655515E+01    0.196457117859929986E+04   -0.182042238373880809E+04
    0.256962261108344414E-01    0.259415366866164065E+00    0.240494097945502583E+01    0.402005822963283155E+01    0.761404501920479482E+00    0.345454070059117484E+02    0.808459908226390134E+01    0.197406737479235380E+04   -0.182036720555506986E+04
    0.345616639621739719E-01    0.234610973004305279E+00    0.240625943073687365E+01    0.408248637316152418E+01    0.703240097014406929E+00    0.342496940616173333E+02    0.859546222541096050E+01    0.198330267525792033E+04   -0.182032979516113619E+04
    0.342578601451406506E-01    0.186244632241500174E+00    0.238220199170111435E+01    0.364257587797552418E+01    0.115424937915222503E+01    0.338794416531811180E+02    0.762930738270854292E+01    0.199949138751035343E+04   -0.182012621742749980E+04
    0.260798306682963332E-01    0.242091979184311301E+00    0.239681462932671874E+01    0.378724303916982219E+01    0.984170549893058189E+00    0.339209610697191621E+02    0.840982405055850712E+01    0.198632672037024804E+04   -0.181994937854708724E+04
    0.328528398506897634E-01    0.237139402737328031E+00    0.238938716876429202E+01    0.394086028485067885E+01    0.844101464683659319E+00    0.342998036331344949E+02    0.861913142120704023E+01    0.199725705827032243E+04   -0.181991371020529641E+04
    0.275548079885543640E-01    0.252444878646563564E+00    0.237756714605262687E+01    0.422383026113839488E+01    0.558000540429615999E+00    0.356267067039305303E+02    0.779943287231112148E+01    0.197050509065384449E+04   -0.181991344725020281E+04
    0.284858142437103279E-01    0.221159791174434628E+00    0.236566903310405863E+01    0.390090037648171650E+01    0.867538403434379823E+00    0.344944936599080592E+02    0.827096753146066277E+01    0.197945269007792945E+04   -0.181970088897366895E+04
