8.804771920888507797e-01 3.145786966137238405e-01 1.570175974757211046e+00 5.070480722380365179e+00 3.872767321172366106e+00 2.318732567547334256e+00 5.420883256253160587e-01 3.895696644241382387e+02 -9.199742938873793907e-01 1.401533457787452197e-01 7.402016090929109948e-01 3.754639819453445160e+00 5.982159406057085071e+00 7.413517824406838486e+00 8.406444052601086696e+02
7.216094474617131826e-01 3.992452862046060313e-01 8.886094034159291999e-01 6.588600987105039053e+00 3.352764680934380959e+00 2.283463576104662440e+00 2.066825386158474553e-01 3.958112037460834927e+02 -9.466649340331564355e-01 1.522474394780133911e-01 6.831306851795112545e-01 3.754037325784135959e+00 5.941045862196056682e+00 7.391834315341466066e+00 8.388857543767182960e+02
8.990054274200978135e-01 3.783835476180231749e-01 8.977624498255336594e-01 6.064040656600784729e+00 3.678918303506560683e+00 2.244473731093765245e+00 7.722219855446235681e-02 3.947477489252995611e+02 -8.935288636061664569e-01 1.374429599211522135e-01 6.074593765468769835e-01 3.827434233162465560e+00 5.780588001262382924e+00 7.516847702074907822e+00 8.395077058486911028e+02
9.906075096939193081e-01 4.330296090955206290e-01 1.046491416768563498e+00 5.739250770757168496e+00 3.803782489175339343e+00 1.890548618840432793e+00 4.899577797474271024e-01 3.942680046408497105e+02 -9.331841687393416240e-01 1.751255695735774442e-01 1.028537567672287434e+00 3.945973308070949148e+00 6.064413779425883000e+00 7.529153096188987426e+00 8.395808184681286548e+02
8.491395168436892682e-01 5.500462877118839078e-01 1.325274229777964052e+00 5.851849149145252227e+00 3.508773500926713584e+00 2.268199918128837478e+00 1.725530592553636000e-01 3.924520703760120455e+02 -9.183995180585666773e-01 1.812203391817289178e-01 6.997963236488412564e-01 3.977010336614286601e+00 5.746298919983498621e+00 7.610575012968898712e+00 8.399359038202838974e+02
9.590857206158021064e-01 5.772322093549687727e-01 2.251160422356424995e+00 5.188528828377798163e+00 3.094230725762513678e+00 2.191396260168292809e+00 3.439811515256181451e-01 3.872689457006484304e+02 -9.149479826141428962e-01 1.628833408244152736e-01 6.826017857084670792e-01 3.475231006818414237e+00 6.177222033258688683e+00 7.532280803958292914e+00 8.368556983294835163e+02
7.860128107278703258e-01 3.386756562804341675e-01 9.908802701394038293e-01 5.984417774079709318e+00 3.564798981016710666e+00 2.232514143650561778e+00 5.232336289948771174e-02 3.908026724423131100e+02 -9.352240461307206321e-01 1.623505028440587750e-01 1.031523141088532380e+00 4.182611838200141818e+00 5.858698313002768110e+00 7.506048504909943020e+00 8.419332565776948059e+02
8.049554747021301360e-01 7.346954532935604520e-01 1.378032457213580475e+00 5.484249057849805986e+00 3.865097686542573019e+00 2.799442520570806447e+00 1.772065926516063761e-01 3.935377893337715136e+02 -9.139462786637559955e-01 1.600174439291264517e-01 9.244157888860654593e-01 3.795587796380347712e+00 6.137445705743850510e+00 7.477097461362681940e+00 8.413064972681449945e+02
8.702721043467704920e-01 6.557168646048971983e-01 1.222189420584451680e+00 5.745828844165293603e+00 3.764520020953352031e+00 2.411688479657933648e+00 2.580932326726873560e-01 3.935964643558979219e+02 -9.171694233119193074e-01 1.369277197147095171e-01 1.002794821598908204e+00 4.192352437175499880e+00 5.845067562115358051e+00 7.615369337188939269e+00 8.434424106671123127e+02
7.173204038728742127e-01 2.125360323681315666e-01 1.246650864268271430e+00 6.000309950568707862e+00 3.442226123576691776e+00 2.164062066585913602e+00 3.425622977993026536e-02 3.947079849685546833e+02 -9.359553152424433531e-01 1.163061570977549919e-01 5.772065995363581115e-01 3.502024713393343092e+00 6.080546097603967581e+00 7.365971931023341135e+00 8.397333408514655275e+02
8.713376316436762803e-01 3.381553936350413236e-01 2.362616939005323324e+00 5.076752837135906304e+00 3.350558084297039052e+00 2.105364160494645809e+00 2.379243492166900620e-01 3.920156674841031190e+02 -9.108442993446138614e-01 2.107739686536099222e-01 7.694621561523169451e-01 3.576211632677996910e+00 6.201238781653973575e+00 7.516327842335787324e+00 8.393638657680331789e+02
9.578472445104477817e-01 3.815450535430713330e-01 8.850004569468370441e-01 6.067490311358355370e+00 3.724087161120515521e+00 1.952265534268705416e+00 5.658335143607227252e-02 3.930573204011509461e+02 -9.092350518890925937e-01 1.755141222844183724e-01 9.276557348397568292e-01 3.908563916378779535e+00 6.044812437107726311e+00 7.574404912618370567e+00 8.433750678539861383e+02
8.033406038888415424e-01 5.392978463256954402e-01 1.517115030254854391e+00 5.878943038845116931e+00 3.238094962803976795e+00 2.475267616391742198e+00 4.028630420059953199e-01 3.900885348352980486e+02 -9.119057870671671839e-01 1.223807109493181833e-01 5.335487764015254264e-01 3.288141804161613724e+00 6.229712523450064765e+00 7.581529600692642923e+00 8.399345731270232136e+02
8.950035257799398014e-01 3.955589660442854760e-01 2.546782404965746149e+00 4.669220949551664113e+00 3.632997463513890413e+00 2.131629707936207208e+00 6.313577444192843835e-01 3.937509587028836222e+02 -9.181799111547821468e-01 1.628028994371781557e-01 7.096071523886553489e-01 3.582065465259347548e+00 6.143346438333527892e+00 7.695546075991047452e+00 8.403691783186447992e+02
6.518828260272480080e-01 3.721474998469894713e-01 1.065245617509289477e+00 5.961615960969631089e+00 3.832411850232106953e+00 2.200311189097708287e+00 9.910492387230741829e-02 3.983026411375062708e+02 -9.375825769169766621e-01 1.337328532495373201e-01 7.587360956184401317e-01 3.819167707370985987e+00 5.946313264864302894e+00 7.550228118841178393e+00 8.416146922643616790e+02
9.021327011536821594e-01 2.520386222376717611e-01 1.795812872879593236e+00 4.982459182746705295e+00 3.939922930786791788e+00 2.294010166082255164e+00 4.630503740519354428e-01 3.948398643520670248e+02 -9.067570192475478130e-01 1.296082070081617243e-01 8.163605407020609883e-01 3.582643725837101556e+00 6.244756142184606951e+00 7.613743156908020282e+00 8.403396102551118929e+02
9.341903457020142021e-01 5.097412549151830730e-01 9.853507805231470629e-01 6.351693847501698187e+00 3.302769202413398109e+00 2.430347601976039051e+00 1.386836397834770029e-01 3.895144093739410209e+02 -8.980801642784529415e-01 1.704193451788005853e-01 9.092781020432092465e-01 4.051101136518562740e+00 5.891276971380221106e+00 7.572825649317963759e+00 8.427767897848035545e+02
9.245132591324405347e-01 5.341571577648216440e-01 1.975806630988381218e-01 6.707768156563418849e+00 3.935345378550372697e+00 2.431831017640061265e+00 1.480523233136311345e-01 3.963907924174517348e+02 -9.414165462939171336e-01 1.345864160929854114e-01 6.994912561928100514e-01 3.638096064464699353e+00 6.062687770070296800e+00 7.516037960105780513e+00 8.389417457805242293e+02
9.542790589360901077e-01 5.800769891406215573e-01 2.084041635080935428e+00 4.940592137684370222e+00 3.795732718956007279e+00 2.307077776980682060e+00 1.369091742850160887e-01 3.974017464977898157e+02 -9.214245157805771580e-01 1.780160721887195374e-01 9.114419362440469019e-01 3.831978302070839781e+00 6.112716245943607518e+00 7.547202092792479000e+00 8.420340457712733269e+02
7.103320161593937865e-01 6.193885055473729029e-01 1.571212308115040424e+00 5.568005452297622782e+00 3.462130984851834903e+00 2.899910962692313632e+00 2.867863405814750632e-01 3.890033406726269050e+02 -9.104135058183063789e-01 1.113493669107365053e-01 7.535062730494306305e-01 3.591539922125526196e+00 6.190160151935073074e+00 7.448420448809031313e+00 8.425561283861541142e+02
9.337691995530754685e-01 7.545863660274036988e-01 2.124235569260654710e+00 5.177553198667375511e+00 3.328129733907743137e+00 2.673960555702489916e+00 5.797083852123817715e-01 3.908882984148544892e+02 -9.329595889024366873e-01 1.666769878115995640e-01 7.893136089680585776e-01 3.614779449688391377e+00 6.173036531189455722e+00 7.558714939941648225e+00 8.398251546997639707e+02
7.492024265356667101e-01 2.395469894380329312e-01 1.497427410074453347e+00 5.533999770754572722e+00 3.655249080384327609e+00 2.315415676633565401e+00 1.740707350123125441e-01 3.944843495544038205e+02 -9.390696696132295740e-01 1.345612423200734653e-01 7.917218381015552753e-01 3.604666549224805117e+00 6.195198706612805140e+00 7.482758493392582366e+00 8.378617295224790951e+02
7.970305072817376324e-01 3.325120897893234506e-01 1.517804671604014333e+00 5.587755078861382785e+00 3.596596599327050559e+00 2.050620324666762251e+00 1.106694899300418762e-02 3.921959980004053818e+02 -8.979768824319488418e-01 1.179882522897022917e-01 6.228155297502472321e-01 3.444997593554524951e+00 6.176934650677176286e+00 7.700668816336516009e+00 8.382648827753321257e+02
9.464317560922055339e-01 6.048845032316314541e-01 1.341619215427356515e+00 5.938675653552524025e+00 3.267722726575466918e+00 2.436771773801018171e+00 6.053807928150675144e-01 3.873640282801208627e+02 -9.345385372462461371e-01 1.359807480810777403e-01 7.379932652107549229e-01 3.824195718674216149e+00 5.912041258494128648e+00 7.476968692187095478e+00 8.387403524547804636e+02
9.740451796418247987e-01 6.942495619197861512e-01 2.662132438536645385e+00 4.629292032966568549e+00 3.457938852247281147e+00 2.313997330299732536e+00 2.702035087668294144e-01 3.919275146274037525e+02 -8.639330854068424381e-01 1.319437605179970552e-01 7.668750506382969734e-01 3.882660367970534931e+00 5.903565811020005327e+00 7.749679776118784780e+00 8.392891288648637556e+02
7.787908267415268870e-01 5.994051971032292592e-01 1.922269207307487182e+00 5.359609641875549002e+00 3.154138750681860781e+00 2.392532055499875021e+00 7.078599125097329026e-02 3.872877856675431190e+02 -8.907195459588376218e-01 1.235763500408800231e-01 8.710558263561168912e-01 3.759469731096119371e+00 6.114743244209917883e+00 7.705103226155135765e+00 8.395548068284103920e+02
6.930655278199502334e-01 2.235080347298088466e-01 1.408325148147975936e+00 5.682717520187174465e+00 3.494764019431755742e+00 2.499670861895074925e+00 6.651708092301726882e-01 3.911168106428335705e+02 -9.428568696825426754e-01 1.285723236979093298e-01 7.510582707631855426e-01 3.806440784222522300e+00 5.963416040439392773e+00 7.423249291389350191e+00 8.406066547594862186e+02
8.790972414387585587e-01 5.239192455150425420e-01 1.696526227054392821e+00 5.049906807171470113e+00 3.783196331894420616e+00 2.349975355396094034e+00 3.188786222787965974e-01 3.923324199333140427e+02 -9.049176886145126053e-01 1.322650732339978041e-01 8.214305894712536915e-01 3.838577472293156490e+00 5.960478021587926278e+00 7.540292428077510323e+00 8.375142356244289203e+02
8.056633933848837970e-01 5.962969834647936507e-01 1.320289835496205877e-01 7.198451637805341363e+00 3.389981057328145919e+00 2.453999534816071026e+00 2.643556191577652731e-02 3.924533785081592896e+02 -9.059255625437562243e-01 1.390028661205017224e-01 9.201003542831946991e-01 4.056568731046348297e+00 5.868971009709614606e+00 7.717265070872401544e+00 8.381219769478210537e+02
9.692701619005510416e-01 5.034432999641037521e-01 3.103849173941698458e-01 6.611858055382423771e+00 3.830056095267999616e+00 2.378856094163673163e+00 9.246536098873076037e-02 3.944135289951806840e+02 -9.225965126351350909e-01 1.412054160839557593e-01 5.765579571265816439e-01 3.719803647973187744e+00 5.848488583875978364e+00 7.537450185789844603e+00 8.391452375563701480e+02
8.784209968343268393e-01 7.146670246143286276e-01 1.703758159805543793e+00 5.423946377926861295e+00 3.609668590300377122e+00 2.804421424734218071e+00 3.424132594545086783e-01 3.943988997832087762e+02 -8.857806719914299576e-01 9.462618710931069987e-02 6.490689096678237124e-01 3.877110561530931587e+00 5.777887420051829537e+00 7.631847799096375340e+00 8.391138158831672627e+02
9.889783026926854959e-01 5.397616181827651349e-01 2.350734734917227620e+00 5.028272636577185928e+00 3.185880987777451878e+00 2.138700713344406257e+00 1.547903405782484754e-01 3.907887383460785600e+02 -9.104303374333422294e-01 1.588717538034606358e-01 7.503255380250741791e-01 3.660432468383047144e+00 6.065866903739008720e+00 7.493787381758497901e+00 8.385248823746637754e+02
8.359836639975755102e-01 5.252299099138179050e-01 1.418885586851869274e+00 5.811797681128031634e+00 3.304083223972547056e+00 2.427329548564784112e+00 1.898779580572087233e-01 3.891898610690772671e+02 -8.751901660439027619e-01 1.213323944020944789e-01 8.329904589216448052e-01 3.858549112167663608e+00 5.997634738271506727e+00 7.753923303806442568e+00 8.404540150710040507e+02
8.613132652885062690e-01 5.082170806031165444e-01 2.836482561353872889e+00 4.562661684449583532e+00 3.329799831134388821e+00 2.551663452591194758e+00 2.731871070542228885e-01 3.933201464720373224e+02 -9.135435603522115144e-01 1.591348069410730148e-01 7.552418882827318658e-01 3.556844877383885439e+00 6.203098651812996245e+00 7.652194877796208772e+00 8.400533078754342569e+02
8.327873232698750350e-01 5.941457403723353625e-01 2.948374878676951028e+00 3.973728754562527055e+00 3.826093331449288648e+00 2.529929062614970636e+00 2.917154598465640514e-01 3.957138309118225834e+02 -9.371478964447892412e-01 1.817376600046512469e-01 8.238356029000679648e-01 4.015971837596331362e+00 5.803972361569030625e+00 7.505159952619657737e+00 8.392823345014049892e+02
9.582404476015602413e-01 5.974255847376165329e-01 3.998440773948568755e-02 7.315946797084997399e+00 3.463921486193452193e+00 2.493449442481000311e+00 2.780437070596598614e-01 3.931050467341347030e+02 -9.074215610440106161e-01 1.146297602216465039e-01 7.883567211189300705e-01 3.907838236759525685e+00 5.901831564347622461e+00 7.714994414022585900e+00 8.409650158005490539e+02
8.575372373368830292e-01 3.804786823635054605e-01 1.319007727078277847e+00 5.495899518805035910e+00 3.707836291324391631e+00 2.068570282386631654e+00 1.207422932496574203e-01 3.915407216550410681e+02 -9.130966671530383882e-01 1.289527218067971770e-01 6.483748867104106584e-01 3.677663285440723850e+00 5.964835457922958106e+00 7.518586341927176342e+00 8.398746574982363882e+02
8.876759552497586192e-01 5.118476306770944895e-01 4.817383034328315272e-01 6.529955925995000854e+00 3.756141829993196790e+00 2.168198604096592597e+00 3.282324582568517668e-01 3.945738218201760787e+02 -8.963657342537731942e-01 1.473268732047357532e-01 7.069832265404336624e-01 3.804473439074869123e+00 5.907474052812356824e+00 7.633157248381857940e+00 8.366749781878202157e+02
6.983020198069396223e-01 5.959561741197805240e-01 7.708651808430861951e-01 6.669740807955996331e+00 3.316091949107232484e+00 2.713027228777245892e+00 2.772562248930963702e-01 3.934946825450332426e+02 -9.021167504158380535e-01 1.287913119230204850e-01 8.809607334933265976e-01 4.258841380674580179e+00 5.640916221524124197e+00 7.615904841921356194e+00 8.423003591743784000e+02
7.778599278824018803e-01 5.673979812754187391e-01 2.059270407607559417e+00 5.019978111230979145e+00 3.375541019110265495e+00 2.661285379397651418e+00 1.739201388644490490e-02 3.900187091453313428e+02 -9.160991099528659198e-01 1.590456701333938239e-01 7.576074692560572643e-01 3.504416838756986063e+00 6.229889382692498145e+00 7.506355444334975147e+00 8.382502991589444719e+02
7.631298497964251748e-01 3.732939632505143379e-01 1.448141244140228823e+00 6.191574351863119219e+00 3.029621649118059423e+00 2.329949137632846945e+00 3.137639188236893695e-01 3.915292586336237832e+02 -9.003280665028874363e-01 1.601260541782017488e-01 8.073511726557220936e-01 3.689139523914986007e+00 6.132970050408506069e+00 7.548253784322507265e+00 8.393499550400075577e+02
8.794955864732532103e-01 4.408830034551337596e-01 1.041620969556101395e+00 6.221622523329668475e+00 3.500555605176691287e+00 2.579830366105144712e+00 2.235042433224412872e-01 3.934623004784780846e+02 -9.208446207742768674e-01 1.491429475140640393e-01 8.615812346624515117e-01 3.710838315572211776e+00 6.178976615936998762e+00 7.469481082295899910e+00 8.405168002205278981e+02
9.194197678900497550e-01 4.738894826947875338e-01 1.954132466306624405e+00 5.290848831044421274e+00 3.365601275185124752e+00 2.199183437722496581e+00 4.971734424480026004e-01 3.879521660800950826e+02 -9.053373162034448196e-01 1.515419717468447225e-01 9.467361575920695271e-01 3.729583237176297139e+00 6.232652631361813356e+00 7.530152423887170876e+00 8.416470513155508115e+02
9.852107580282227772e-01 5.683933790951544163e-01 5.761668810211914016e-01 6.339234416843976483e+00 3.652116942028880153e+00 2.389691749961815770e+00 2.889067760576956023e-01 3.904556993456628220e+02 -9.070610848160156614e-01 1.765642277009997207e-01 8.800507319693906538e-01 3.957032578513580923e+00 5.918760861626707559e+00 7.453134964260385686e+00 8.394684414913813271e+02
7.244826538723527776e-01 3.785097212009548295e-01 8.944810430146554747e-01 6.488305892702397770e+00 3.430171263505238155e+00 2.261758067808078199e+00 3.542323344598565238e-01 3.968966146401683659e+02 -8.916281198096632776e-01 1.240062427577431348e-01 7.542551367310483812e-01 4.133496175524894234e+00 5.654453631301543659e+00 7.711219459954942401e+00 8.411766754897039391e+02
9.387736945534574939e-01 6.384129420296992263e-01 5.190763825668357478e-01 6.638552893432712487e+00 3.651348263846181830e+00 2.090252128380910790e+00 4.349518722784191938e-01 3.959205823812778249e+02 -9.289217411026107207e-01 1.684810730347937879e-01 8.726915174441810530e-01 3.675608146663839726e+00 6.184478858085616260e+00 7.651694620968461535e+00 8.393746418849709698e+02
8.542519462387785367e-01 3.834744610297061707e-01 1.355149872484214590e+00 5.122115172267234229e+00 4.052076512830947941e+00 2.272922110678571084e+00 3.055724468277966066e-01 3.907670778328968595e+02 -9.103942948033503235e-01 1.301389013508151005e-01 8.396944468933004169e-01 3.818742813624548482e+00 6.018558040715618951e+00 7.454285402859254894e+00 8.408600265427305658e+02
7.043039262839414505e-01 4.930818407709566253e-01 1.049289251415592483e+00 6.016689246131878832e+00 3.529280212480025103e+00 2.232284084375866673e+00 6.791254842162931793e-02 3.896686478727059466e+02 -9.205930261185291119e-01 1.485993964319506366e-01 8.092650741192579655e-01 3.721413366351342233e+00 6.088949358110436805e+00 7.536274737398233725e+00 8.404572497923178389e+02
8.396297783758361888e-01 3.447987209561039768e-01 7.363665115521608184e-01 6.448834172174897184e+00 3.540099047241510366e+00 2.288216647835805695e+00 8.985053618237963391e-02 3.935378713418128882e+02 -9.474635827134847421e-01 1.891620901450469239e-01 7.151117160132514083e-01 3.673004190549973291e+00 6.041661917419299144e+00 7.380383883376794962e+00 8.393740252982232732e+02
9.556307045878540407e-01 3.184191071166249665e-01 1.273801098709629986e+00 5.793540313040889345e+00 3.489162288423393044e+00 2.066234830674836598e+00 4.958281161038262386e-02 3.912666194449986392e+02 -9.017087850947622663e-01 1.484434663177072455e-01 1.070276795625248800e+00 4.100280027303950803e+00 5.992159175777707958e+00 7.589222400031710336e+00 8.413941890341886847e+02
7.777930462222975017e-01 4.051266093140160063e-01 1.280730496983992328e+00 6.015762725965307922e+00 3.308818287850307183e+00 2.487122564119306212e+00 3.659951011245959895e-01 3.903897401706324217e+02 -9.043484789489500963e-01 1.481241140514510668e-01 8.264813876560311856e-01 4.131705666426882750e+00 5.740950419668346960e+00 7.451321072478865659e+00 8.445836516180629587e+02
7.949177543463434858e-01 2.503812280187197592e-01 6.903768564241864469e-01 6.834581465881742091e+00 3.136180513022437832e+00 2.190709556135675307e+00 7.004493488587998362e-02 3.923636189684777946e+02 -9.385135690222993210e-01 1.464398376848255467e-01 1.024155430242953413e+00 4.043279756954066606e+00 5.997844182021507820e+00 7.436611087452522639e+00 8.407539013248497213e+02
8.209941583080075933e-01 4.184098776565933209e-01 2.193343886255517905e+00 5.068843787423745084e+00 3.437291888487046698e+00 2.085469558720255634e+00 4.039806905253828240e-01 3.944672559665835365e+02 -9.538918172965868969e-01 1.930361591662337339e-01 8.970867444677490532e-01 3.738539907595685552e+00 6.152460584519921838e+00 7.515006854258358793e+00 8.377665860475674435e+02
7.460161862486700546e-01 5.044015380235244983e-01 1.695059680056561380e+00 5.676367525256358348e+00 3.437150649399541180e+00 2.644915419546317814e+00 3.961699898640024253e-01 3.922403012627334533e+02 -8.816204800403114605e-01 1.226490886471998526e-01 6.222184224858581247e-01 3.596734076511463041e+00 6.046179130643831279e+00 7.614122904492635513e+00 8.423191176992525016e+02
7.618237601605035714e-01 3.457763645351110138e-01 1.232394212239261266e+00 6.059603059571875505e+00 3.309727179651862805e+00 2.448351226549473569e+00 3.019558865882630491e-02 3.938064007827277351e+02 -9.160893164276214806e-01 1.109727986212641349e-01 8.379220656992982796e-01 3.871134823514004175e+00 5.993849582340172510e+00 7.397475876205425571e+00 8.412854080615140902e+02
9.029671051009704463e-01 6.549553162305613574e-01 1.136389831342569379e-01 6.967767051164820202e+00 3.462251123291649080e+00 2.504500039569240055e+00 1.958845359070068293e-01 3.895514970676528037e+02 -8.894350892773968953e-01 1.628941805758947481e-01 8.207838350039294850e-01 4.007357555353414647e+00 5.825925089569338411e+00 7.603522489708884002e+00 8.402265522475638591e+02
