    0.893485050364874356E+00    0.571628697651246132E+00    0.121080206802283108E+01    0.541224858615320414E+01    0.434237103483345255E+01    0.222611249754158980E+01    0.318070750994111195E+00    0.402065108028069631E+03   -0.906635120037408115E+03
    0.797377380921422185E+00    0.137194317535889315E+00    0.228722692583394949E+01    0.413288828040395817E+01    0.419449536951501312E+01    0.203235575029517435E+01    0.502173326845807289E+00    0.391699676657023360E+03   -0.906230821234161454E+03
    0.884490657440435868E+00    0.543620747157714801E+00    0.471333390640904237E+00    0.705321912758148883E+01    0.316755318266355612E+01    0.218015643413505833E+01    0.389057840381172693E+00    0.394595515590592186E+03   -0.905507137159981085E+03
    0.899248851484664602E+00    0.465192678288432332E-01    0.200754426082626747E+01    0.414308078428040183E+01    0.452995080300494468E+01    0.186551736830923676E+01    0.125693973818046239E-01    0.392348776136038111E+03   -0.904992420758164144E+03
    0.799571183556696763E+00    0.527680087577367729E+00    0.152029192971030080E+01    0.571527297472020024E+01    0.342689698497449013E+01    0.222544546745596650E+01    0.349097223844563598E+00    0.396094647918962210E+03   -0.904757351091621331E+03
    0.715635208019953062E+00    0.258390603771589122E+00    0.154981541432544745E+01    0.492533868224732885E+01    0.417800695905242936E+01    0.189517135375436041E+01    0.378301436832980120E-01    0.392708737114221606E+03   -0.904220374568473972E+03
    0.955685562966721136E+00    0.383996607118877953E+00    0.243606849120433422E+01    0.493197275301579374E+01    0.337654498636924094E+01    0.203239140162915000E+01    0.196895906525908271E+00    0.398693028241318132E+03   -0.904160228740849334E+03
    0.926408437224317094E+00    0.306699534392296747E+00    0.270679070700438018E+01    0.407595618375999091E+01    0.407251831761635952E+01    0.174118429440571298E+01    0.260549194741442336E+00    0.395875182332601412E+03   -0.904093364827852611E+03
    0.864806458670747569E+00    0.419136356837411017E+00    0.290835651069478196E+01    0.374241241233264521E+01    0.431833560498587410E+01    0.211623378576596233E+01    0.350711048767459010E+00    0.399034786800796155E+03   -0.904075923381187863E+03
    0.997565016649175851E+00    0.370869079971345106E+00    0.135253355557912425E+01    0.626063582300124288E+01    0.324872386100675969E+01    0.218765990653305220E+01    0.322083044573482136E+00    0.397513153681319409E+03   -0.903980027738678359E+03
    0.816213518658344350E+00    0.412425468614680157E+00    0.241129368858239435E+01    0.468184173222599842E+01    0.357131811970294288E+01    0.217782365794170296E+01    0.424979148562113052E+00    0.395909144752403336E+03   -0.903975657254642215E+03
    0.938593772998548292E+00    0.570423049299429996E+00    0.178394567758725087E+01    0.567264402732615025E+01    0.346071321096218565E+01    0.229053601547661012E+01    0.463526975038969835E+00    0.398861570185747098E+03   -0.903797877287065830E+03
    0.862621577414854235E+00    0.298787349887208564E+00    0.120994811613467745E+01    0.596490638427902820E+01    0.346059119753022859E+01    0.180798254973847938E+01    0.394469975118263705E+00    0.393119380540020927E+03   -0.903791177708338410E+03
    0.878941063354418350E+00    0.502259731774227558E+00    0.156151741600455085E+01    0.539520910144263333E+01    0.394530310423170061E+01    0.225986725428689317E+01    0.594504885980514430E+00    0.396990540486929547E+03   -0.903733287168626703E+03
    0.903252433839898394E+00    0.337349940437195517E+00    0.835470137293810922E+00    0.615278150702881810E+01    0.397702744269742903E+01    0.183571619029646782E+01    0.491703046466313687E+00    0.399337902659455949E+03   -0.903733247598487310E+03
    0.743572329973472668E+00    0.304679693073651614E+00    0.213369413997940383E+01    0.478506645341455616E+01    0.365066255504829273E+01    0.238721065247676556E+01    0.349360894420681689E+00    0.392972078403822024E+03   -0.903683678056980398E+03
    0.925233655411874745E+00    0.499950163830996497E+00    0.271985326370430602E+01    0.439919352879973413E+01    0.374444176846856447E+01    0.215535228959744130E+01    0.619605972297301966E+00    0.395628968246755448E+03   -0.903619750697521567E+03
    0.936622269884550107E+00    0.672054869828988988E+00    0.273683376788694055E+01    0.469805821914837907E+01    0.351319456587764511E+01    0.246984933966045173E+01    0.474854149174293166E-01    0.398793519311001774E+03   -0.903579173132316896E+03
    0.907620984236428674E+00    0.253883580711934342E+00    0.951809789402748296E+00    0.590779622457182185E+01    0.392004631169563122E+01    0.168582834838968498E+01    0.404343467207779125E-01    0.396880701286267765E+03   -0.903558087220628636E+03
    0.974694636427314576E+00    0.176527640913001049E+00    0.132585278389715300E+01    0.614131916500820374E+01    0.325985782559137993E+01    0.169745415881454598E+01    0.481508996593202843E+00    0.393130643004636340E+03   -0.903430987248335214E+03
    0.865397093229895331E+00    0.399216072418910828E+00    0.242251466588348352E+01    0.431401436312667208E+01    0.425568142939568439E+01    0.210368103159719633E+01    0.466764873954468917E+00    0.401750504916832654E+03   -0.903419982519033510E+03
    0.882349193325073333E+00    0.341648194333863175E+00    0.242591269628697370E+01    0.458026759122052773E+01    0.358460209127494167E+01    0.199274945099535117E+01    0.202127951286827645E+00    0.392377888609360809E+03   -0.903322499084832089E+03
    0.881548154427868935E+00    0.238253887155733091E+00    0.251188473218437425E+01    0.376750688875529338E+01    0.463001238134616333E+01    0.198104824380344691E+01    0.200969904214220257E+00    0.398111613218021205E+03   -0.903290242314087550E+03
    0.841609429589437852E+00    0.427465634634349390E+00    0.240565669842261176E+01    0.433161802870210622E+01    0.394644828709892304E+01    0.224651604325969778E+01    0.310397027058817720E+00    0.393300936388652190E+03   -0.903270768533230012E+03
    0.728026471017773069E+00    0.227451392648716888E+00    0.219796356027479112E+01    0.436366673262441118E+01    0.416786536386027873E+01    0.238988439779891593E+01    0.163451023740308260E+00    0.396564786800636739E+03   -0.903209454688637834E+03
    0.965791114456505673E+00    0.188984998706794582E+00    0.213549112873695091E+01    0.464034610571797579E+01    0.416167242689728134E+01    0.176811556845688389E+01    0.380099861920226989E+00    0.399483435870728272E+03   -0.903208236431214914E+03
    0.881088824480741328E+00    0.274054876717276630E+00    0.985956116520260384E+00    0.660153393053067994E+01    0.305097293093895061E+01    0.191051885234673757E+01    0.422442914684951543E+00    0.391091689888187432E+03   -0.903179521157445151E+03
