9.088637925216525026e-03 -4.226770947160213288e-02
2.066066490195017646e-02 -8.489718959341302496e-02
3.456330344399127785e-02 -1.277420706618035973e-01
5.065518862680018497e-02 -1.706687750298243045e-01
6.880504356128469556e-02 -2.135545178066143857e-01
8.889049577847585315e-02 -2.562856040534073898e-01
1.107970175182378947e-01 -2.987559683871135463e-01
1.344169737783939000e-01 -3.408659128815974548e-01
1.596487631832009813e-01 -3.825210071411802026e-01
1.863960380284429563e-01 -4.236311207959542191e-01
2.145669911159707732e-01 -4.641095637502228866e-01
2.440736981274780337e-01 -5.038723135583456081e-01
2.748315055526887596e-01 -5.428373128608403597e-01
3.067584527141531403e-01 -5.809238195461400300e-01
3.397747249612095288e-01 -6.180518040145227543e-01
3.738021198619604357e-01 -6.541413701578145945e-01
4.087635277975533166e-01 -6.891122016322168697e-01
4.445824131685642278e-01 -7.228830170671297628e-01
4.811822902618698716e-01 -7.553710280747024663e-01
5.184861830577367492e-01 -7.864913895936639365e-01
5.564160627493696110e-01 -8.161566369390945708e-01
5.948922496265284243e-01 -8.442760981405638132e-01
6.338327697346779477e-01 -8.707552744111114462e-01
6.731526525841439179e-01 -8.954951787937073249e-01
7.127631548088021463e-01 -9.183916230087961763e-01
7.525708919223756954e-01 -9.393344415943288839e-01
7.924768569616398306e-01 -9.582066414312527813e-01
8.323753005854194198e-01 -9.748834636395672382e-01
8.721524419099407899e-01 -9.892313436850920239e-01
9.116849727489892974e-01 -1.001106754483837236e+00
9.508383096792311084e-01 -1.010354916551980509e+00
9.894645388238380024e-01 -1.016808359296653030e+00
1.027399981225490810e+00 -1.020285318131375796e+00
1.064462302423192286e+00 -1.020587957676094781e+00
1.100447054334585228e+00 -1.017500415975205463e+00
1.135123530309219309e+00 -1.010786682084048316e+00
1.168229780847695576e+00 -1.000188343838459115e+00
1.199466613529817316e+00 -9.854222881276735180e-01
1.228490377047050330e+00 -9.661785120945268757e-01
1.254904318628369264e+00 -9.421183308159740699e-01
1.278248325839738131e+00 -9.128734769624561318e-01
1.297986956061126129e+00 -8.780469311627326912e-01
1.313495892525003539e+00 -8.372168759548543893e-01
1.324047477815516016e+00 -7.899460442715985353e-01
1.328796998310620037e+00 -7.358000818131664733e-01
1.326773311084933127e+00 -6.743805003556658795e-01
1.316880775421893635e+00 -6.053803442462907247e-01
1.297924861198036961e+00 -5.286732205582898025e-01
1.268681205209855278e+00 -4.444467350468765954e-01
1.228034709301747407e+00 -3.533844899568648890e-01
1.175212917737069152e+00 -2.568777019175884635e-01
1.110109185753102912e+00 -1.572003936543157343e-01
1.033620131343954585e+00 -5.752362055835916199e-02
9.478304910598257527e-01 3.836672487182582469e-02
8.558618343225982139e-01 1.266661517517925772e-01
7.613556565649546304e-01 2.042574548162351955e-01
6.678043374177593527e-01 2.692000052373126895e-01
5.780340977259229573e-01 3.208143034586664610e-01
4.939974711125283413e-01 3.594341870826305296e-01
4.168289016359887911e-01 3.860328704275538536e-01
3.470286807993645528e-01 4.018878148224179769e-01
2.846648312415658300e-01 4.083490779005350957e-01
2.295395358722857049e-01 4.067068374828767263e-01
1.813079293989036112e-01 3.981293739516232888e-01
1.395556945537012039e-01 3.836433392764601047e-01
1.038465931067762416e-01 3.641362984834193295e-01
7.374992588999107479e-02 3.403693805414759743e-01
4.885530317514830134e-02 3.129933670606374063e-01
2.877969588632456333e-02 2.825648785770825677e-01
1.316994751577260647e-02 2.495611741944772088e-01
1.702717551643972982e-03 2.143930486794866086e-01
-5.916949430889606454e-03 1.774157824968133346e-01
-9.957719727158975687e-03 1.389383071949639170e-01
-1.066431960134772705e-02 9.923082113140568872e-02
-8.259905720297222587e-03 5.853109868800560056e-02
-2.948332971595135632e-03 1.704971622327183800e-02
5.083740598624153506e-03 -2.502561207148396027e-02
1.566493444591898765e-02 -6.752642376594181206e-02
2.863741530592689433e-02 -1.103004949458989414e-01
4.385534528445889091e-02 -1.532093057080843312e-01
6.118349521118326972e-02 -1.961259027682784040e-01
8.049600579867310923e-02 -2.389330832445533681e-01
1.016752795487504413e-01 -2.815218415137538122e-01
1.246109868517539798e-01 -3.237900312378463319e-01
1.491991708262606631e-01 -3.656412034019358437e-01
1.753414367275747399e-01 -4.069835881932251653e-01
2.029442130383071197e-01 -4.477291941241011153e-01
2.319180725458296344e-01 -4.877930022406201105e-01
2.621771027579845592e-01 -5.270922367831879507e-01
2.936383159375424157e-01 -5.655456965179938011e-01
3.262210893077501228e-01 -6.030731326474445542e-01
3.598466279657304145e-01 -6.395946626611551666e-01
3.944374404145866153e-01 -6.750302072904852402e-01
4.299168203947946743e-01 -7.092989430162049969e-01
4.662083254170389379e-01 -7.423187595362025215e-01
5.032352466192923091e-01 -7.740057163968973031e-01
5.409200519652723749e-01 -8.042734824530137772e-01
